,open,high,low,close,volume,day,time
4260,234.81,234.83,234.78,234.83,4000,2017-02-16,10:30:00
4261,234.9,234.92,234.83,234.83,17691,2017-02-16,11:00:00
4262,234.88,234.88,234.82,234.86,4122,2017-02-16,11:30:00
4263,234.88,234.91,234.83,234.84,12950,2017-02-16,12:00:00
4264,234.87,234.88,234.75,234.78,31325,2017-02-16,12:30:00
4265,234.78,234.89,234.63,234.67,355992,2017-02-16,13:00:00
4266,234.65,234.89,234.64,234.86,243591,2017-02-16,13:30:00
4267,234.87,234.98,234.85,234.95,636556,2017-02-16,14:00:00
4268,234.96,235.155,234.51,234.67,9531846,2017-02-16,14:30:00
4269,234.66,234.775,234.47,234.61,6661305,2017-02-16,15:00:00
4270,234.61,234.95,233.97,234.31,7981156,2017-02-16,15:30:00
4271,234.31,234.39,233.85,234.35,7856555,2017-02-16,16:00:00
4272,234.15,234.21,234.08,234.21,13225,2017-02-17,09:30:00
4273,234.03,234.15,234.0,234.1,37705,2017-02-17,10:00:00
4274,234.03,234.16,234.02,234.06,32596,2017-02-17,10:30:00
4275,234.01,234.01,233.86,233.94,37115,2017-02-17,11:00:00
4276,233.99,234.23,233.99,234.23,13170,2017-02-17,11:30:00
4277,234.23,234.29,234.15,234.26,35405,2017-02-17,12:00:00
4278,234.21,234.28,234.16,234.2,84446,2017-02-17,12:30:00
4279,234.25,234.25,233.85,233.91,1088412,2017-02-17,13:00:00
4280,233.91,234.15,233.89,234.1,267007,2017-02-17,13:30:00
4281,234.11,234.18,233.87,233.94,1157596,2017-02-17,14:00:00
4282,233.95,234.45,233.93,234.3173,9868649,2017-02-17,14:30:00
4283,234.31,234.49,234.22,234.41,4448525,2017-02-17,15:00:00
4284,234.41,234.45,234.17,234.21,4016849,2017-02-17,15:30:00
4285,234.21,234.35,233.98,234.1053,4324757,2017-02-17,16:00:00
4286,235.49,235.49,235.45,235.45,2435,2017-02-21,09:30:00
4287,235.45,235.5,235.45,235.5,4300,2017-02-21,10:00:00
4288,235.55,235.55,235.49,235.55,10044,2017-02-21,10:30:00
4289,235.54,235.58,235.49,235.52,36826,2017-02-21,11:00:00
4290,235.52,235.61,235.5,235.5,44310,2017-02-21,11:30:00
4291,235.52,235.64,235.52,235.54,84050,2017-02-21,12:00:00
4292,235.56,235.6,235.51,235.52,35988,2017-02-21,12:30:00
4293,235.62,235.62,235.39,235.48,190418,2017-02-21,13:00:00
4294,235.47,235.53,235.47,235.49,77787,2017-02-21,13:30:00
4295,235.5,235.71,235.09,235.53,299057,2017-02-21,14:00:00
4296,235.54,236.17,235.51,236.1,7384904,2017-02-21,14:30:00
4297,236.1,236.54,236.07,236.44,7658764,2017-02-21,15:00:00
4298,236.44,236.65,236.31,236.4,4448197,2017-02-21,15:30:00
4299,236.41,236.44,235.96,235.99,5853337,2017-02-21,16:00:00
4300,236.22,236.22,236.12,236.17,6100,2017-02-22,09:30:00
4301,236.17,236.23,236.05,236.05,4600,2017-02-22,10:00:00
4302,236.05,236.05,235.81,235.9,9685,2017-02-22,10:30:00
4303,235.92,236.05,235.9,235.93,7505,2017-02-22,11:00:00
4304,235.92,236.01,235.78,235.78,23520,2017-02-22,11:30:00
4305,235.77,235.88,235.76,235.85,29580,2017-02-22,12:00:00
4306,235.83,235.88,235.8,235.83,58271,2017-02-22,12:30:00
4307,235.83,236.03,235.78,235.98,109873,2017-02-22,13:00:00
4308,235.98,236.01,235.89,236.0,164560,2017-02-22,13:30:00
4309,236.0,236.03,235.88,236.01,491550,2017-02-22,14:00:00
4310,236.01,236.16,235.83,235.99,5171157,2017-02-22,14:30:00
4311,235.99,236.3384,235.97,236.299,4092278,2017-02-22,15:00:00
4312,236.3,236.54,236.26,236.28,4298850,2017-02-22,15:30:00
4313,236.275,236.31,236.04,236.22,3747411,2017-02-22,16:00:00
4314,236.5,236.58,236.5,236.58,3325,2017-02-23,09:30:00
4315,236.49,236.49,236.44,236.47,1700,2017-02-23,10:00:00
4316,236.52,236.52,236.47,236.47,700,2017-02-23,10:30:00
4317,236.38,236.42,236.38,236.39,2600,2017-02-23,11:00:00
4318,236.37,236.45,236.37,236.45,25600,2017-02-23,11:30:00
4319,236.46,236.58,236.36,236.48,51750,2017-02-23,12:00:00
4320,236.46,236.7,236.45,236.64,59960,2017-02-23,12:30:00
4321,236.44,236.68,236.42,236.63,175948,2017-02-23,13:00:00
4322,236.63,236.75,236.59,236.72,161034,2017-02-23,13:30:00
4323,236.73,236.99,236.7,236.87,355558,2017-02-23,14:00:00
4324,236.88,236.9,236.52,236.68,7336115,2017-02-23,14:30:00
4325,236.69,236.71,236.08,236.15,7544486,2017-02-23,15:00:00
4326,236.15,236.31,235.76,235.91,6273846,2017-02-23,15:30:00
4327,235.92,236.06,235.56,235.8,6849783,2017-02-23,16:00:00
4328,236.15,236.3,236.15,236.3,571,2017-02-24,09:30:00
4329,236.22,236.22,236.19,236.19,11154,2017-02-24,10:00:00
4330,236.07,236.07,235.82,235.98,13214,2017-02-24,10:30:00
4331,235.95,235.95,235.59,235.66,57985,2017-02-24,11:00:00
4332,235.65,235.73,235.32,235.35,522720,2017-02-24,11:30:00
4333,235.4,235.63,235.37,235.54,193222,2017-02-24,12:00:00
4334,235.53,235.61,235.35,235.35,185725,2017-02-24,12:30:00
4335,235.52,235.6,235.31,235.44,523619,2017-02-24,13:00:00
4336,235.45,235.54,235.35,235.4,279750,2017-02-24,13:30:00
4337,235.41,235.52,235.21,235.45,1076504,2017-02-24,14:00:00
4338,235.46,235.96,235.41,235.94,8045071,2017-02-24,14:30:00
4339,235.94,236.18,235.61,235.73,7303964,2017-02-24,15:00:00
4340,235.72,236.03,235.64,236.01,4146846,2017-02-24,15:30:00
4341,236.0,236.24,235.95,236.08,3419046,2017-02-24,16:00:00
4342,236.9,236.9,236.7,236.7,1946,2017-02-27,09:30:00
4343,236.77,236.77,236.75,236.75,713,2017-02-27,10:00:00
4344,236.75,236.75,236.65,236.65,9116,2017-02-27,10:30:00
4345,236.7,236.74,236.7,236.71,6804,2017-02-27,11:00:00
4346,236.68,236.8,236.62,236.8,6827,2017-02-27,11:30:00
4347,236.74,236.76,236.66,236.72,37348,2017-02-27,12:00:00
4348,236.7,236.73,236.57,236.64,123828,2017-02-27,12:30:00
4349,236.61,236.77,236.44,236.51,265977,2017-02-27,13:00:00
4350,236.55,236.7,236.52,236.63,165611,2017-02-27,13:30:00
4351,236.63,236.8,236.62,236.62,371369,2017-02-27,14:00:00
4352,236.63,236.85,236.35,236.849,5741834,2017-02-27,14:30:00
4353,236.84,237.0,236.46,236.9608,4941591,2017-02-27,15:00:00
4354,236.965,237.09,236.83,236.84,3810831,2017-02-27,15:30:00
4355,236.84,237.03,236.75,236.86,3028479,2017-02-27,16:00:00
4369,237.64,237.69,237.56,237.6,8157,2017-03-01,09:30:00
4370,237.61,237.64,237.51,237.63,6851,2017-03-01,10:00:00
4371,237.66,237.74,237.63,237.73,44523,2017-03-01,10:30:00
4372,237.73,237.77,237.62,237.62,10245,2017-03-01,11:00:00
4373,237.63,237.71,237.53,237.63,52853,2017-03-01,11:30:00
4374,237.68,237.75,237.64,237.69,137715,2017-03-01,12:00:00
4375,237.68,237.89,237.66,237.88,217344,2017-03-01,12:30:00
4376,237.88,238.31,237.58,238.26,728576,2017-03-01,13:00:00
4377,238.26,238.26,238.08,238.24,384908,2017-03-01,13:30:00
4378,238.25,238.5,238.2,238.39,1046218,2017-03-01,14:00:00
4379,238.38,238.83,238.37,238.81,13876070,2017-03-01,14:30:00
4380,238.8,239.19,238.78,239.0858,7866231,2017-03-01,15:00:00
4381,239.085,239.13,238.84,239.11,5512784,2017-03-01,15:30:00
4382,239.115,239.483,238.4,239.47,9549589,2017-03-01,16:00:00
4383,239.38,239.41,239.23,239.33,5296,2017-03-02,09:30:00
4384,239.28,239.44,239.28,239.35,9013,2017-03-02,10:00:00
4385,239.39,239.46,239.33,239.4,920,2017-03-02,10:30:00
4386,239.37,239.37,239.25,239.25,6628,2017-03-02,11:00:00
4387,239.26,239.35,239.25,239.35,21859,2017-03-02,11:30:00
4388,239.38,239.42,239.36,239.42,124839,2017-03-02,12:00:00
4389,239.4,239.51,239.38,239.49,82238,2017-03-02,12:30:00
4390,239.48,239.61,239.4,239.61,126480,2017-03-02,13:00:00
4391,239.61,239.73,239.59,239.66,330131,2017-03-02,13:30:00
4392,239.61,239.63,239.52,239.56,284801,2017-03-02,14:00:00
4393,239.56,239.57,239.07,239.38,7839710,2017-03-02,14:30:00
4394,239.38,239.38,238.99,239.2303,4771960,2017-03-02,15:00:00
4395,239.23,239.25,239.03,239.05,2839103,2017-03-02,15:30:00
4396,239.05,239.05,238.73,238.87,4119649,2017-03-02,16:00:00
4397,237.75,237.75,237.66,237.75,11100,2017-03-03,09:30:00
4398,237.76,237.85,237.76,237.83,4702,2017-03-03,10:00:00
4399,237.98,238.09,237.98,238.09,20103,2017-03-03,10:30:00
4400,238.07,238.26,238.07,238.25,8799,2017-03-03,11:00:00
4401,238.19,238.31,238.17,238.17,53836,2017-03-03,11:30:00
4402,238.16,238.25,238.15,238.21,14931,2017-03-03,12:00:00
4403,238.21,238.21,237.98,238.03,67724,2017-03-03,12:30:00
4404,238.02,238.23,237.85,238.1,128992,2017-03-03,13:00:00
4405,238.11,238.27,238.0,238.2,254296,2017-03-03,13:30:00
4406,238.2,238.28,238.14,238.17,241093,2017-03-03,14:00:00
4407,238.17,238.48,238.04,238.05,6148732,2017-03-03,14:30:00
4408,238.05,238.3,237.81,237.885,6115805,2017-03-03,15:00:00
4409,237.9,238.09,237.73,237.89,5273772,2017-03-03,15:30:00
4410,237.89,238.3972,237.77,237.89,3064838,2017-03-03,16:00:00
4411,237.67,237.87,237.62,237.81,8006,2017-03-06,09:30:00
4412,237.73,237.8,237.65,237.8,2340,2017-03-06,10:00:00
4413,237.81,237.81,237.7,237.76,3350,2017-03-06,10:30:00
4414,237.77,237.86,237.77,237.8,11856,2017-03-06,11:00:00
4415,237.77,237.91,237.77,237.9,4509,2017-03-06,11:30:00
4416,237.91,237.91,237.78,237.85,54214,2017-03-06,12:00:00
4417,237.86,237.88,237.76,237.78,32385,2017-03-06,12:30:00
4418,237.84,237.9,237.66,237.69,168874,2017-03-06,13:00:00
4419,237.7,237.74,237.61,237.66,193233,2017-03-06,13:30:00
4420,237.68,237.77,237.45,237.47,200443,2017-03-06,14:00:00
4421,237.5,237.63,237.17,237.58,6491956,2017-03-06,14:30:00
4422,237.589,237.63,237.26,237.295,4248233,2017-03-06,15:00:00
4423,237.3,237.31,237.03,237.12,3814514,2017-03-06,15:30:00
4424,237.115,237.36,237.01,237.27,2179200,2017-03-06,16:00:00
4425,237.47,237.57,237.47,237.57,350,2017-03-07,09:30:00
4426,237.57,237.57,237.54,237.54,1000,2017-03-07,10:00:00
4427,237.49,237.49,237.4,237.44,3100,2017-03-07,10:30:00
4428,237.37,237.47,237.37,237.47,1000,2017-03-07,11:00:00
4429,237.47,237.49,237.42,237.42,9400,2017-03-07,11:30:00
4430,237.38,237.42,237.38,237.4,60546,2017-03-07,12:00:00
4431,237.46,237.55,237.45,237.45,70378,2017-03-07,12:30:00
4432,237.39,237.55,237.28,237.35,121952,2017-03-07,13:00:00
4433,237.35,237.54,237.34,237.51,145516,2017-03-07,13:30:00
4434,237.51,237.7576,237.34,237.35,461039,2017-03-07,14:00:00
4435,237.35,237.43,236.92,237.17,6864653,2017-03-07,14:30:00
4436,237.17,237.64,237.11,237.5999,4734663,2017-03-07,15:00:00
4437,237.6,237.77,237.45,237.48,4006443,2017-03-07,15:30:00
4438,237.48,237.555,237.105,237.116,2311373,2017-03-07,16:00:00
4439,236.89,236.94,236.88,236.94,5710,2017-03-08,09:30:00
4440,236.96,237.02,236.96,236.96,2671,2017-03-08,10:00:00
4441,236.98,237.04,236.92,236.92,1604,2017-03-08,10:30:00
4442,236.92,236.94,236.75,236.75,4356,2017-03-08,11:00:00
4443,236.73,236.79,236.73,236.78,5077,2017-03-08,11:30:00
4444,236.78,236.9,236.75,236.83,148963,2017-03-08,12:00:00
4445,236.82,237.18,236.82,237.03,208035,2017-03-08,12:30:00
4446,237.01,237.2,236.77,236.82,413890,2017-03-08,13:00:00
4447,236.81,237.21,236.79,237.18,393399,2017-03-08,13:30:00
4448,237.18,237.34,237.18,237.32,566013,2017-03-08,14:00:00
4449,237.32,237.64,237.14,237.4,5561014,2017-03-08,14:30:00
4450,237.4,237.51,237.06,237.43,4337237,2017-03-08,15:00:00
4451,237.44,237.53,237.24,237.43,3131198,2017-03-08,15:30:00
4452,237.43,237.54,237.25,237.37,2980078,2017-03-08,16:00:00
4453,236.81,236.81,236.76,236.78,11900,2017-03-09,09:30:00
4454,236.78,236.78,236.57,236.65,13491,2017-03-09,10:00:00
4455,236.63,236.66,236.46,236.46,30870,2017-03-09,10:30:00
4456,236.46,236.46,236.27,236.46,33630,2017-03-09,11:00:00
4457,236.41,236.53,236.4,236.53,4700,2017-03-09,11:30:00
4458,236.56,236.56,236.41,236.41,81975,2017-03-09,12:00:00
4459,236.41,236.45,236.2,236.2,158192,2017-03-09,12:30:00
4460,236.29,236.53,236.27,236.41,3646574,2017-03-09,13:00:00
4461,236.44,236.84,236.4,236.79,409365,2017-03-09,13:30:00
4462,236.8,236.83,236.59,236.68,728307,2017-03-09,14:00:00
4463,236.68,237.05,236.48,236.89,7553198,2017-03-09,14:30:00
4464,236.88,237.24,236.87,236.97,5067371,2017-03-09,15:00:00
4465,236.971,237.03,236.7,236.91,5022978,2017-03-09,15:30:00
4466,236.905,237.04,236.74,236.96,2776479,2017-03-09,16:00:00
4467,237.72,237.79,237.63,237.68,2220,2017-03-10,09:30:00
4468,237.73,237.86,237.67,237.77,6765,2017-03-10,10:00:00
4469,237.77,237.81,237.67,237.7,38625,2017-03-10,10:30:00
4470,237.76,237.94,237.73,237.92,57556,2017-03-10,11:00:00
4471,237.92,237.92,237.8,237.84,243550,2017-03-10,11:30:00
4472,237.82,237.82,237.69,237.75,195496,2017-03-10,12:00:00
4473,237.76,237.77,237.66,237.68,140568,2017-03-10,12:30:00
4474,237.69,237.94,236.97,237.78,457741,2017-03-10,13:00:00
4475,237.89,238.32,237.77,238.14,1325969,2017-03-10,13:30:00
4476,238.1,238.11,237.89,237.97,768260,2017-03-10,14:00:00
4477,237.97,238.02,237.42,237.94,8715372,2017-03-10,14:30:00
4478,237.94,238.02,237.66,237.669,6358568,2017-03-10,15:00:00
4479,237.6627,237.695,237.19,237.22,5929366,2017-03-10,15:30:00
4480,237.21,237.52,236.98,237.44,5110169,2017-03-10,16:00:00
4481,237.36,237.38,237.3,237.33,3821,2017-03-13,09:30:00
4482,237.31,237.34,237.27,237.34,1985,2017-03-13,10:00:00
4483,237.35,237.35,237.29,237.31,15502,2017-03-13,10:30:00
4484,237.3,237.3,237.22,237.3,13006,2017-03-13,11:00:00
4485,237.37,237.49,237.37,237.43,61321,2017-03-13,11:30:00
4486,237.32,237.69,237.25,237.62,3711392,2017-03-13,12:00:00
4487,237.61,237.76,237.52,237.65,273772,2017-03-13,12:30:00
4488,237.57,237.67,237.53,237.6,214653,2017-03-13,13:00:00
4489,237.62,237.86,237.44,237.45,4098330,2017-03-13,13:30:00
4490,237.45,237.69,237.39,237.55,4409622,2017-03-13,14:00:00
4491,237.55,237.63,237.39,237.51,3716773,2017-03-13,14:30:00
4492,237.51,237.515,237.26,237.32,2734758,2017-03-13,15:00:00
4493,237.32,237.63,237.24,237.62,3157752,2017-03-13,15:30:00
4494,237.62,237.69,237.36,237.41,2135956,2017-03-13,16:00:00
4495,237.46,237.53,237.46,237.53,9102,2017-03-14,09:30:00
4496,237.5,237.58,237.5,237.57,2204,2017-03-14,10:00:00
4497,237.5,237.51,237.41,237.51,19025,2017-03-14,10:30:00
4498,237.54,237.55,237.36,237.36,41766,2017-03-14,11:00:00
4499,237.36,237.48,237.28,237.3,105527,2017-03-14,11:30:00
4500,237.3,237.48,236.9,237.0,408189,2017-03-14,12:00:00
4501,237.02,237.22,236.97,237.11,244282,2017-03-14,12:30:00
4502,237.11,237.23,237.07,237.18,438305,2017-03-14,13:00:00
4503,237.18,237.24,236.7,236.84,6297560,2017-03-14,13:30:00
4504,236.85,237.2,236.32,236.3799,5783769,2017-03-14,14:00:00
4505,236.37,236.62,236.19,236.62,5781666,2017-03-14,14:30:00
4506,236.62,236.98,236.34,236.86,4988751,2017-03-14,15:00:00
4507,236.86,237.0,236.76,236.955,2872739,2017-03-14,15:30:00
4508,236.98,237.0146,236.415,236.59,3305578,2017-03-14,16:00:00
4509,237.57,237.57,237.47,237.47,10560,2017-03-15,09:30:00
4510,237.49,237.5,237.45,237.45,1656,2017-03-15,10:00:00
4511,237.43,237.49,237.4,237.4,4524,2017-03-15,10:30:00
4512,237.48,237.6,237.45,237.58,29109,2017-03-15,11:00:00
4513,237.59,237.59,237.42,237.45,35953,2017-03-15,11:30:00
4514,237.44,237.56,237.4,237.4,180987,2017-03-15,12:00:00
4515,237.42,237.6,237.42,237.6,151855,2017-03-15,12:30:00
4516,237.58,237.63,237.48,237.55,229583,2017-03-15,13:00:00
4517,237.56,237.63,237.29,237.555,4687933,2017-03-15,13:30:00
4518,237.56,237.72,237.435,237.719,3379581,2017-03-15,14:00:00
4519,237.72,237.76,237.47,237.58,2680907,2017-03-15,14:30:00
4520,237.57,237.76,237.57,237.702,2682407,2017-03-15,15:00:00
4521,237.71,237.82,237.65,237.745,2133683,2017-03-15,15:30:00
4522,237.745,237.89,237.74,237.8599,1864710,2017-03-15,16:00:00
4523,239.34,239.45,239.34,239.35,5908,2017-03-16,09:30:00
4524,239.4,239.4,239.27,239.28,18596,2017-03-16,10:00:00
4525,239.29,239.44,239.29,239.41,76332,2017-03-16,10:30:00
4526,239.37,239.42,239.37,239.38,157412,2017-03-16,11:00:00
4527,239.38,239.42,239.25,239.27,85182,2017-03-16,11:30:00
4528,239.26,239.41,239.06,239.1,288781,2017-03-16,12:00:00
4529,239.1,239.21,239.02,239.19,167052,2017-03-16,12:30:00
4530,239.18,239.26,239.1,239.1,299936,2017-03-16,13:00:00
4531,239.11,239.2,238.89,239.005,10739051,2017-03-16,13:30:00
4532,239.0027,239.19,238.525,238.75,7438325,2017-03-16,14:00:00
4533,238.75,238.87,238.55,238.695,4816450,2017-03-16,14:30:00
4534,238.7,238.72,238.21,238.26,7578390,2017-03-16,15:00:00
4535,238.27,238.5,238.13,238.4796,4938125,2017-03-16,15:30:00
4536,238.48,238.69,238.31,238.66,3094444,2017-03-16,16:00:00
4537,237.48,237.48,237.47,237.47,3700,2017-03-17,09:30:00
4538,237.45,237.52,237.45,237.47,5647,2017-03-17,10:00:00
4539,237.45,237.59,237.44,237.57,3583,2017-03-17,10:30:00
4540,237.57,237.74,237.56,237.61,74655,2017-03-17,11:00:00
4541,237.63,237.68,237.48,237.55,72213,2017-03-17,11:30:00
4542,237.48,237.68,237.45,237.67,340719,2017-03-17,12:00:00
4543,237.68,237.87,237.59,237.85,289221,2017-03-17,12:30:00
4544,237.84,238.48,237.55,237.73,1952302,2017-03-17,13:00:00
4545,237.75,237.9468,237.46,237.5892,9471074,2017-03-17,13:30:00
4546,237.59,237.65,237.37,237.52,4389019,2017-03-17,14:00:00
4547,237.52,237.565,237.3,237.39,8065136,2017-03-17,14:30:00
4548,237.38,237.38,237.19,237.3147,3516233,2017-03-17,15:00:00
4549,237.31,237.445,237.13,237.445,3181387,2017-03-17,15:30:00
4550,237.445,237.605,237.43,237.495,2751524,2017-03-17,16:00:00
4551,236.86,236.86,236.78,236.78,8000,2017-03-20,09:30:00
4552,236.87,236.87,236.83,236.85,2502,2017-03-20,10:00:00
4553,236.85,236.97,236.82,236.97,122106,2017-03-20,10:30:00
4554,236.95,237.1,236.94,237.03,57508,2017-03-20,11:00:00
4555,237.04,237.1,236.99,237.04,100501,2017-03-20,11:30:00
4556,237.03,237.1,236.95,236.98,247853,2017-03-20,12:00:00
4557,236.98,236.98,236.79,236.83,313190,2017-03-20,12:30:00
4558,236.84,237.06,236.84,237.03,276188,2017-03-20,13:00:00
4559,237.03,237.05,236.7,236.88,5063864,2017-03-20,13:30:00
4560,236.87,237.34,236.84,237.28,4260094,2017-03-20,14:00:00
4561,237.2705,237.36,237.08,237.26,5208716,2017-03-20,14:30:00
4562,237.26,237.32,237.01,237.04,2750728,2017-03-20,15:00:00
4563,237.035,237.2,236.98,237.1666,1632164,2017-03-20,15:30:00
4564,237.17,237.19,236.92,237.0,2498870,2017-03-20,16:00:00
4565,237.1,237.1,237.1,237.1,100,2017-03-21,09:30:00
4566,237.13,237.18,237.13,237.18,811,2017-03-21,10:00:00
4567,237.23,237.28,237.13,237.13,12122,2017-03-21,10:30:00
4568,237.2,237.3,237.14,237.24,19196,2017-03-21,11:00:00
4569,237.3,237.41,237.21,237.24,86296,2017-03-21,11:30:00
4570,237.16,237.39,237.12,237.15,149164,2017-03-21,12:00:00
4571,237.14,237.23,237.11,237.23,89007,2017-03-21,12:30:00
4572,237.24,237.48,237.24,237.47,299801,2017-03-21,13:00:00
4573,237.47,237.61,237.13,237.14,4475684,2017-03-21,13:30:00
4574,237.14,237.14,236.0,236.064,7074987,2017-03-21,14:00:00
4575,236.0647,237.1308,235.18,235.41,10738944,2017-03-21,14:30:00
4576,235.4,235.49,234.52,234.8699,11205439,2017-03-21,15:00:00
4577,234.86,235.14,234.2401,235.135,12849736,2017-03-21,15:30:00
4578,235.14,235.42,234.78,234.99,9633458,2017-03-21,16:00:00
4579,233.64,233.9,233.58,233.84,23681,2017-03-22,09:30:00
4580,233.84,233.88,233.63,233.7,14919,2017-03-22,10:00:00
4581,233.77,233.88,233.76,233.88,9057,2017-03-22,10:30:00
4582,233.81,233.95,233.79,233.84,305801,2017-03-22,11:00:00
4583,233.83,233.86,233.58,233.77,209725,2017-03-22,11:30:00
4584,233.74,233.97,233.6,233.89,303498,2017-03-22,12:00:00
4585,233.9,233.91,233.72,233.83,288971,2017-03-22,12:30:00
4586,233.81,233.85,233.49,233.77,683065,2017-03-22,13:00:00
4587,233.77,233.965,233.23,233.28,11223977,2017-03-22,13:30:00
4588,233.27,233.55,233.11,233.34,7374759,2017-03-22,14:00:00
4589,233.33,233.96,233.05,233.94,11595838,2017-03-22,14:30:00
4590,233.93,234.555,233.63,234.42,9263147,2017-03-22,15:00:00
4591,234.42,234.455,234.18,234.265,5405370,2017-03-22,15:30:00
4592,234.265,234.38,233.83,233.887,4854934,2017-03-22,16:00:00
4593,234.37,234.38,234.2,234.2,6902,2017-03-23,09:30:00
4594,234.29,234.29,234.17,234.17,3952,2017-03-23,10:00:00
4595,234.39,234.5,234.39,234.5,6050,2017-03-23,10:30:00
4596,234.51,234.58,234.41,234.48,34787,2017-03-23,11:00:00
4597,234.48,234.51,234.37,234.46,36533,2017-03-23,11:30:00
4598,234.51,234.58,234.4,234.52,187617,2017-03-23,12:00:00
4599,234.5,234.5,234.12,234.19,409387,2017-03-23,12:30:00
4600,234.18,234.28,233.87,233.98,1221149,2017-03-23,13:00:00
4601,233.99,234.45,233.72,234.16,7745566,2017-03-23,13:30:00
4602,234.16,234.43,234.08,234.3,4668840,2017-03-23,14:00:00
4603,234.3,234.97,234.24,234.77,6628577,2017-03-23,14:30:00
4604,234.78,235.34,234.75,235.15,6386015,2017-03-23,15:00:00
4605,235.1585,235.23,235.01,235.06,5078938,2017-03-23,15:30:00
4606,235.06,235.29,235.04,235.1975,5687289,2017-03-23,16:00:00
4607,234.16,234.16,234.04,234.04,596,2017-03-24,09:30:00
4608,234.06,234.06,233.91,233.91,3982,2017-03-24,10:00:00
4609,233.89,233.92,233.88,233.92,27146,2017-03-24,10:30:00
4610,233.95,234.22,233.94,234.06,54639,2017-03-24,11:00:00
4611,234.13,234.13,234.0,234.01,34782,2017-03-24,11:30:00
4612,234.04,234.24,234.01,234.17,381077,2017-03-24,12:00:00
4613,234.21,234.31,234.05,234.18,287682,2017-03-24,12:30:00
4614,234.18,234.41,234.14,234.37,319856,2017-03-24,13:00:00
4615,234.38,234.81,234.28,234.62,7309994,2017-03-24,13:30:00
4616,234.62,234.74,234.46,234.66,2881119,2017-03-24,14:00:00
4617,234.6685,234.97,234.6,234.9189,3968580,2017-03-24,14:30:00
4618,234.92,235.04,234.64,234.66,2898254,2017-03-24,15:00:00
4619,234.66,234.88,234.66,234.835,2452095,2017-03-24,15:30:00
4620,234.84,234.905,234.14,234.62,6886284,2017-03-24,16:00:00
4621,232.42,232.42,232.25,232.25,9991,2017-03-27,09:30:00
4622,232.27,232.27,232.16,232.26,13414,2017-03-27,10:00:00
4623,232.27,232.42,232.23,232.36,30201,2017-03-27,10:30:00
4624,232.42,232.52,232.38,232.42,126675,2017-03-27,11:00:00
4625,232.41,232.55,232.3,232.34,166232,2017-03-27,11:30:00
4626,232.34,232.52,232.12,232.18,806967,2017-03-27,12:00:00
4627,232.19,232.26,232.12,232.19,860521,2017-03-27,12:30:00
4628,232.18,232.18,231.92,231.94,561351,2017-03-27,13:00:00
4629,231.93,232.61,231.61,232.47,13038583,2017-03-27,13:30:00
4630,232.47,232.56,231.85,232.39,8055327,2017-03-27,14:00:00
4631,232.4,232.88,232.38,232.84,5321225,2017-03-27,14:30:00
4632,232.84,233.08,232.6,233.08,4905413,2017-03-27,15:00:00
4633,233.08,233.38,232.79,233.21,6875715,2017-03-27,15:30:00
4634,233.21,233.47,233.11,233.23,3455323,2017-03-27,16:00:00
4635,233.92,233.92,233.92,233.92,300,2017-03-28,09:30:00
4636,233.88,233.88,233.87,233.87,400,2017-03-28,10:00:00
4637,233.8,233.8,233.78,233.79,1033,2017-03-28,10:30:00
4638,233.76,233.76,233.54,233.54,25969,2017-03-28,11:00:00
4639,233.58,233.58,233.3,233.42,133353,2017-03-28,11:30:00
4640,233.42,233.76,233.26,233.31,228949,2017-03-28,12:00:00
4641,233.3,233.35,233.24,233.32,152280,2017-03-28,12:30:00
4642,233.32,233.45,233.25,233.25,212477,2017-03-28,13:00:00
4643,233.27,233.76,233.14,233.3,6952286,2017-03-28,13:30:00
4644,233.3,234.03,233.29,233.6,7890795,2017-03-28,14:00:00
4645,233.6,234.03,233.49,233.985,5049481,2017-03-28,14:30:00
4646,233.99,234.62,233.97,234.46,7406390,2017-03-28,15:00:00
4647,234.47,234.91,234.38,234.75,3999101,2017-03-28,15:30:00
4648,234.75,234.96,234.7,234.73,2940065,2017-03-28,16:00:00
4649,235.0,235.0,234.89,234.93,2370,2017-03-29,09:30:00
4650,234.96,234.96,234.87,234.91,2267,2017-03-29,10:00:00
4651,234.86,234.88,234.77,234.88,41865,2017-03-29,10:30:00
4652,234.92,234.99,234.87,234.91,46649,2017-03-29,11:00:00
4653,234.88,234.98,234.82,234.97,39728,2017-03-29,11:30:00
4654,234.92,235.05,234.85,235.05,82262,2017-03-29,12:00:00
4655,235.04,235.12,235.0,235.0,60242,2017-03-29,12:30:00
4656,235.0,235.09,234.93,234.99,237692,2017-03-29,13:00:00
4657,235.01,235.26,234.725,235.2559,6878518,2017-03-29,13:30:00
4658,235.26,235.33,235.07,235.21,4439128,2017-03-29,14:00:00
4659,235.215,235.719,235.215,235.595,5713282,2017-03-29,14:30:00
4660,235.58,235.63,235.335,235.44,2868814,2017-03-29,15:00:00
4661,235.44,235.47,235.03,235.33,3119487,2017-03-29,15:30:00
4662,235.32,235.51,235.24,235.425,1780058,2017-03-29,16:00:00
4663,235.34,235.36,235.31,235.34,6054,2017-03-30,09:30:00
4664,235.29,235.29,235.27,235.27,1431,2017-03-30,10:00:00
4665,235.22,235.26,235.21,235.26,10300,2017-03-30,10:30:00
4666,235.24,235.3,235.2,235.27,72563,2017-03-30,11:00:00
