,Timestamp,Open,High,Low,Close,Volume,time,day
0,2017-08-01 09:30:00,247.55,247.56,247.54,247.56,5928.0,09:30:00,2017-08-01
1,2017-08-01 10:00:00,247.5,247.5,247.43,247.45,3400.0,10:00:00,2017-08-01
2,2017-08-01 10:30:00,247.47,247.47,247.3,247.34,6850.0,10:30:00,2017-08-01
3,2017-08-01 11:00:00,247.33,247.33,247.09,247.11,13075.0,11:00:00,2017-08-01
4,2017-08-01 11:30:00,247.15,247.28,247.15,247.27,28996.0,11:30:00,2017-08-01
5,2017-08-01 12:00:00,247.3,247.34,247.15,247.252,360524.0,12:00:00,2017-08-01
6,2017-08-01 12:30:00,247.28,247.47,246.77,247.45,173797.0,12:30:00,2017-08-01
7,2017-08-01 13:00:00,247.47,247.59,247.43,247.44,474987.0,13:00:00,2017-08-01
8,2017-08-01 13:30:00,247.46,247.5,246.92,247.0,5639692.0,13:30:00,2017-08-01
9,2017-08-01 14:00:00,247.005,247.3,246.86,246.96,4849500.0,14:00:00,2017-08-01
10,2017-08-01 14:30:00,246.95,247.32,246.95,247.245,3471632.0,14:30:00,2017-08-01
11,2017-08-01 15:00:00,247.24,247.32,246.8,246.898,3364626.0,15:00:00,2017-08-01
12,2017-08-01 15:30:00,246.89,247.28,246.89,247.265,1718009.0,15:30:00,2017-08-01
13,2017-08-01 16:00:00,247.26,247.39,247.24,247.27,2767690.0,16:00:00,2017-08-01
14,2017-08-02 09:30:00,247.46,247.47,247.41,247.43,3701.0,09:30:00,2017-08-02
15,2017-08-02 10:00:00,247.45,247.55,247.43,247.55,27900.0,10:00:00,2017-08-02
16,2017-08-02 10:30:00,247.54,247.54,247.35,247.35,8073.0,10:30:00,2017-08-02
17,2017-08-02 11:00:00,247.3,247.32,247.29,247.29,14575.0,11:00:00,2017-08-02
18,2017-08-02 11:30:00,247.28,247.32,247.26,247.32,38064.0,11:30:00,2017-08-02
19,2017-08-02 12:00:00,247.32,247.45,247.28,247.45,60418.0,12:00:00,2017-08-02
20,2017-08-02 12:30:00,247.46,247.52,247.43,247.48,69013.0,12:30:00,2017-08-02
21,2017-08-02 13:00:00,247.5,247.55,247.42,247.47,297933.0,13:00:00,2017-08-02
22,2017-08-02 13:30:00,247.47,247.6,247.1276,247.18,4683289.0,13:30:00,2017-08-02
23,2017-08-02 14:00:00,247.18,247.48,246.635,246.69,4579008.0,14:00:00,2017-08-02
24,2017-08-02 14:30:00,246.69,246.88,246.37,246.48,4864502.0,14:30:00,2017-08-02
25,2017-08-02 15:00:00,246.48,246.88,246.39,246.88,3096469.0,15:00:00,2017-08-02
26,2017-08-02 15:30:00,246.885,247.0,246.74,246.805,2462848.0,15:30:00,2017-08-02
27,2017-08-02 16:00:00,246.82,246.85,246.65,246.66,1825278.0,16:00:00,2017-08-02
28,2017-08-03 09:30:00,247.14,247.14,247.14,247.14,100.0,09:30:00,2017-08-03
29,2017-08-03 10:00:00,247.19,247.2,247.16,247.17,25800.0,10:00:00,2017-08-03
30,2017-08-03 10:30:00,247.25,247.39,247.25,247.31,22300.0,10:30:00,2017-08-03
31,2017-08-03 11:00:00,247.31,247.31,247.2,247.21,30200.0,11:00:00,2017-08-03
32,2017-08-03 11:30:00,247.18,247.3,247.11,247.29,51848.0,11:30:00,2017-08-03
33,2017-08-03 12:00:00,247.24,247.34,247.16,247.31,143615.0,12:00:00,2017-08-03
34,2017-08-03 12:30:00,247.34,247.48,247.27,247.46,105735.0,12:30:00,2017-08-03
35,2017-08-03 13:00:00,247.46,247.46,247.31,247.32,103702.0,13:00:00,2017-08-03
36,2017-08-03 13:30:00,247.31,247.34,246.91,246.99,3761266.0,13:30:00,2017-08-03
37,2017-08-03 14:00:00,246.99,247.22,246.84,247.22,3182734.0,14:00:00,2017-08-03
38,2017-08-03 14:30:00,247.22,247.29,247.11,247.23,2648754.0,14:30:00,2017-08-03
39,2017-08-03 15:00:00,247.23,247.31,247.05,247.07,1741548.0,15:00:00,2017-08-03
40,2017-08-03 15:30:00,247.07,247.0701,246.93,246.95,2148999.0,15:30:00,2017-08-03
41,2017-08-03 16:00:00,246.95,247.13,246.9,247.1,1500763.0,16:00:00,2017-08-03
42,2017-08-04 09:30:00,247.43,247.43,247.36,247.36,35800.0,09:30:00,2017-08-04
43,2017-08-04 10:00:00,247.39,247.39,247.39,247.39,500.0,10:00:00,2017-08-04
44,2017-08-04 10:30:00,247.42,247.42,247.39,247.39,15500.0,10:30:00,2017-08-04
45,2017-08-04 11:00:00,247.41,247.5,247.4,247.5,53184.0,11:00:00,2017-08-04
46,2017-08-04 11:30:00,247.48,247.58,247.48,247.55,52024.0,11:30:00,2017-08-04
47,2017-08-04 12:00:00,247.47,247.63,247.44,247.44,361504.0,12:00:00,2017-08-04
48,2017-08-04 12:30:00,247.5,247.73,247.44,247.5,399644.0,12:30:00,2017-08-04
49,2017-08-04 13:00:00,247.49,247.59,247.47,247.53,120978.0,13:00:00,2017-08-04
50,2017-08-04 13:30:00,247.52,247.79,247.24,247.27,4731909.0,13:30:00,2017-08-04
51,2017-08-04 14:00:00,247.26,247.54,246.97,247.51,4195234.0,14:00:00,2017-08-04
52,2017-08-04 14:30:00,247.5,247.58,247.17,247.315,6317721.0,14:30:00,2017-08-04
