,Timestamp,Open,High,Low,Close,Volume,time,day
0,2014-08-04 09:30:00,192.99,193.05,192.93,193.03,6364.0,09:30:00,2014-08-04
1,2014-08-04 10:00:00,193.03,193.14,193.03,193.13,13773.0,10:00:00,2014-08-04
2,2014-08-04 10:30:00,193.13,193.17,193.01,193.07,80683.0,10:30:00,2014-08-04
3,2014-08-04 11:00:00,193.05,193.21,193.03,193.17,113482.0,11:00:00,2014-08-04
4,2014-08-04 11:30:00,193.17,193.2,193.01,193.1,158429.0,11:30:00,2014-08-04
5,2014-08-04 12:00:00,193.08,193.15,192.27,192.96,434623.0,12:00:00,2014-08-04
6,2014-08-04 12:30:00,192.98,193.02,192.88,192.89,254475.0,12:30:00,2014-08-04
7,2014-08-04 13:00:00,192.88,193.0,192.77,192.88,599091.0,13:00:00,2014-08-04
8,2014-08-04 13:30:00,192.87,193.05,192.63,192.96,11675948.0,13:30:00,2014-08-04
9,2014-08-04 14:00:00,192.96,193.09,192.56,192.8,7009091.0,14:00:00,2014-08-04
10,2014-08-04 14:30:00,192.8,192.91,192.05,192.15,6840284.0,14:30:00,2014-08-04
11,2014-08-04 15:00:00,192.15,192.74,192.09,192.7135,6064123.0,15:00:00,2014-08-04
12,2014-08-04 15:30:00,192.71,192.8,192.42,192.62,3808965.0,15:30:00,2014-08-04
13,2014-08-04 16:00:00,192.62,193.0,192.51,192.96,5043783.0,16:00:00,2014-08-04
14,2014-08-05 09:30:00,193.67,193.67,193.57,193.57,1621.0,09:30:00,2014-08-05
15,2014-08-05 10:00:00,193.51,193.51,193.4,193.48,32810.0,10:00:00,2014-08-05
16,2014-08-05 10:30:00,193.52,193.52,193.34,193.44,12820.0,10:30:00,2014-08-05
17,2014-08-05 11:00:00,193.42,193.43,193.19,193.25,174310.0,11:00:00,2014-08-05
18,2014-08-05 11:30:00,193.25,193.27,193.12,193.15,160477.0,11:30:00,2014-08-05
19,2014-08-05 12:00:00,193.15,193.55,192.91,192.95,521786.0,12:00:00,2014-08-05
20,2014-08-05 12:30:00,192.94,193.11,192.76,193.08,850342.0,12:30:00,2014-08-05
21,2014-08-05 13:00:00,193.06,193.88,192.94,193.1,593957.0,13:00:00,2014-08-05
22,2014-08-05 13:30:00,193.1,193.41,192.62,192.88,13111044.0,13:30:00,2014-08-05
23,2014-08-05 14:00:00,192.89,193.295,192.56,193.27,10736264.0,14:00:00,2014-08-05
24,2014-08-05 14:30:00,193.27,193.55,193.06,193.16,6783080.0,14:30:00,2014-08-05
25,2014-08-05 15:00:00,193.17,193.6,192.92,193.295,6355021.0,15:00:00,2014-08-05
26,2014-08-05 15:30:00,193.3,193.39,192.9,192.98,3253132.0,15:30:00,2014-08-05
27,2014-08-05 16:00:00,192.97,193.11,192.67,192.8372,4343197.0,16:00:00,2014-08-05
28,2014-08-06 09:30:00,191.55,191.7,191.44,191.6,22996.0,09:30:00,2014-08-06
29,2014-08-06 10:00:00,191.62,191.62,190.96,191.0,169462.0,10:00:00,2014-08-06
30,2014-08-06 10:30:00,191.0,191.32,190.85,191.15,233735.0,10:30:00,2014-08-06
31,2014-08-06 11:00:00,191.17,191.39,191.1,191.33,266798.0,11:00:00,2014-08-06
32,2014-08-06 11:30:00,191.39,191.43,191.17,191.18,252834.0,11:30:00,2014-08-06
33,2014-08-06 12:00:00,191.39,192.1,191.07,191.22,734829.0,12:00:00,2014-08-06
34,2014-08-06 12:30:00,191.19,191.41,191.02,191.14,921754.0,12:30:00,2014-08-06
35,2014-08-06 13:00:00,191.13,191.25,190.97,191.09,1536055.0,13:00:00,2014-08-06
36,2014-08-06 13:30:00,191.11,192.11,191.08,191.77,14809666.0,13:30:00,2014-08-06
37,2014-08-06 14:00:00,191.76,192.43,191.74,192.41,11345001.0,14:00:00,2014-08-06
38,2014-08-06 14:30:00,192.42,192.74,192.08,192.71,7974356.0,14:30:00,2014-08-06
39,2014-08-06 15:00:00,192.71,192.81,192.3,192.32,6555791.0,15:00:00,2014-08-06
40,2014-08-06 15:30:00,192.32,192.85,192.3,192.78,5044479.0,15:30:00,2014-08-06
41,2014-08-06 16:00:00,192.78,192.89,192.31,192.44,6051684.0,16:00:00,2014-08-06
42,2014-08-07 09:30:00,192.38,192.56,192.38,192.56,1806.0,09:30:00,2014-08-07
43,2014-08-07 10:00:00,192.57,192.57,192.42,192.52,25500.0,10:00:00,2014-08-07
44,2014-08-07 10:30:00,192.5,192.5,192.25,192.3,31215.0,10:30:00,2014-08-07
45,2014-08-07 11:00:00,192.3,192.52,192.3,192.42,115146.0,11:00:00,2014-08-07
46,2014-08-07 11:30:00,192.47,192.49,192.33,192.43,72693.0,11:30:00,2014-08-07
47,2014-08-07 12:00:00,192.44,193.04,192.25,192.96,866768.0,12:00:00,2014-08-07
48,2014-08-07 12:30:00,192.94,193.03,192.43,192.59,1184082.0,12:30:00,2014-08-07
49,2014-08-07 13:00:00,192.6,192.98,192.58,192.93,967391.0,13:00:00,2014-08-07
50,2014-08-07 13:30:00,192.935,193.13,192.41,192.71,12958669.0,13:30:00,2014-08-07
51,2014-08-07 14:00:00,192.71,192.88,192.46,192.72,6682093.0,14:00:00,2014-08-07
52,2014-08-07 14:30:00,192.72,192.925,191.835,192.15,10690011.0,14:30:00,2014-08-07
53,2014-08-07 15:00:00,192.15,192.15,191.58,191.86,8608691.0,15:00:00,2014-08-07
54,2014-08-07 15:30:00,191.86,192.1285,191.34,191.63,10481812.0,15:30:00,2014-08-07
55,2014-08-07 16:00:00,191.62,191.77,191.14,191.39,7974455.0,16:00:00,2014-08-07
56,2014-08-08 09:30:00,190.32,190.41,190.27,190.28,40126.0,09:30:00,2014-08-08
57,2014-08-08 10:00:00,190.33,190.73,190.33,190.63,88204.0,10:00:00,2014-08-08
58,2014-08-08 10:30:00,190.61,190.82,190.55,190.67,127406.0,10:30:00,2014-08-08
59,2014-08-08 11:00:00,190.69,191.56,190.64,191.4,851583.0,11:00:00,2014-08-08
60,2014-08-08 11:30:00,191.4,191.63,191.31,191.4,519358.0,11:30:00,2014-08-08
61,2014-08-08 12:00:00,191.55,191.74,190.59,191.66,1105603.0,12:00:00,2014-08-08
62,2014-08-08 12:30:00,191.67,191.94,191.51,191.63,1375512.0,12:30:00,2014-08-08
63,2014-08-08 13:00:00,191.63,191.69,191.4,191.45,938813.0,13:00:00,2014-08-08
64,2014-08-08 13:30:00,191.46,191.61,190.99,191.3,13858805.0,13:30:00,2014-08-08
65,2014-08-08 14:00:00,191.3,191.66,190.95,191.09,10355540.0,14:00:00,2014-08-08
66,2014-08-08 14:30:00,191.09,191.88,191.0,191.67,7411096.0,14:30:00,2014-08-08
67,2014-08-08 15:00:00,191.67,192.02,191.515,191.97,5869653.0,15:00:00,2014-08-08
68,2014-08-08 15:30:00,191.965,192.07,191.795,191.99,5485656.0,15:30:00,2014-08-08
69,2014-08-08 16:00:00,191.98,192.03,191.7,191.755,3995440.0,16:00:00,2014-08-08
70,2014-08-11 09:30:00,193.6,193.63,193.59,193.6,8700.0,09:30:00,2014-08-11
71,2014-08-11 10:00:00,193.55,193.66,193.55,193.66,17431.0,10:00:00,2014-08-11
72,2014-08-11 10:30:00,193.68,193.77,193.68,193.71,43750.0,10:30:00,2014-08-11
73,2014-08-11 11:00:00,193.7,193.9,193.7,193.9,125252.0,11:00:00,2014-08-11
74,2014-08-11 11:30:00,193.88,193.88,193.77,193.84,122391.0,11:30:00,2014-08-11
75,2014-08-11 12:00:00,193.84,194.06,193.1,194.03,668396.0,12:00:00,2014-08-11
76,2014-08-11 12:30:00,194.04,194.11,193.81,193.86,504159.0,12:30:00,2014-08-11
77,2014-08-11 13:00:00,193.85,193.99,193.82,193.97,640250.0,13:00:00,2014-08-11
78,2014-08-11 13:30:00,193.965,194.22,193.7701,194.1549,10768861.0,13:30:00,2014-08-11
79,2014-08-11 14:00:00,194.16,194.35,194.07,194.159,8989215.0,14:00:00,2014-08-11
80,2014-08-11 14:30:00,194.16,194.4,194.08,194.195,5445551.0,14:30:00,2014-08-11
81,2014-08-11 15:00:00,194.18,194.66,194.13,194.53,6368560.0,15:00:00,2014-08-11
82,2014-08-11 15:30:00,194.53,194.58,194.39,194.43,3880620.0,15:30:00,2014-08-11
83,2014-08-11 16:00:00,194.44,194.46,194.22,194.35,3961350.0,16:00:00,2014-08-11
84,2014-08-12 09:30:00,194.2,194.34,194.17,194.26,1887.0,09:30:00,2014-08-12
85,2014-08-12 10:00:00,194.33,194.36,194.26,194.26,6546.0,10:00:00,2014-08-12
86,2014-08-12 10:30:00,194.27,194.3,194.15,194.18,19802.0,10:30:00,2014-08-12
87,2014-08-12 11:00:00,194.17,194.25,194.1,194.14,92840.0,11:00:00,2014-08-12
88,2014-08-12 11:30:00,194.13,194.14,193.83,193.96,297140.0,11:30:00,2014-08-12
89,2014-08-12 12:00:00,194.04,194.07,193.86,193.86,266508.0,12:00:00,2014-08-12
90,2014-08-12 12:30:00,193.87,194.06,193.84,193.9,245551.0,12:30:00,2014-08-12
91,2014-08-12 13:00:00,193.9,193.9,193.41,193.61,853250.0,13:00:00,2014-08-12
92,2014-08-12 13:30:00,193.61,194.11,193.41,193.99,8676466.0,13:30:00,2014-08-12
93,2014-08-12 14:00:00,193.98,194.15,193.56,193.95,6380557.0,14:00:00,2014-08-12
94,2014-08-12 14:30:00,193.95,193.95,193.43,193.53,5390320.0,14:30:00,2014-08-12
95,2014-08-12 15:00:00,193.53,193.535,193.05,193.34,6901021.0,15:00:00,2014-08-12
96,2014-08-12 15:30:00,193.335,193.47,193.27,193.325,3167352.0,15:30:00,2014-08-12
97,2014-08-12 16:00:00,193.33,193.44,193.13,193.34,5104097.0,16:00:00,2014-08-12
98,2014-08-13 09:30:00,194.3,194.4,194.18,194.38,50504.0,09:30:00,2014-08-13
99,2014-08-13 10:00:00,194.33,194.39,194.32,194.39,3760.0,10:00:00,2014-08-13
100,2014-08-13 10:30:00,194.41,194.63,194.41,194.58,147180.0,10:30:00,2014-08-13
101,2014-08-13 11:00:00,194.63,194.63,194.37,194.44,248662.0,11:00:00,2014-08-13
102,2014-08-13 11:30:00,194.41,194.57,194.41,194.57,174115.0,11:30:00,2014-08-13
103,2014-08-13 12:00:00,194.54,194.65,193.67,194.44,403839.0,12:00:00,2014-08-13
104,2014-08-13 12:30:00,194.45,194.5,194.22,194.24,475092.0,12:30:00,2014-08-13
105,2014-08-13 13:00:00,194.25,194.31,194.08,194.29,755510.0,13:00:00,2014-08-13
106,2014-08-13 13:30:00,194.29,194.54,193.99,194.089,9022682.0,13:30:00,2014-08-13
107,2014-08-13 14:00:00,194.08,194.35,193.96,194.23,5586417.0,14:00:00,2014-08-13
108,2014-08-13 14:30:00,194.23,194.49,194.2,194.47,4323287.0,14:30:00,2014-08-13
109,2014-08-13 15:00:00,194.465,195.02,194.455,194.92,8012643.0,15:00:00,2014-08-13
110,2014-08-13 15:30:00,194.92,195.06,194.8,194.81,5756050.0,15:30:00,2014-08-13
111,2014-08-13 16:00:00,194.8,194.88,194.6,194.81,4230273.0,16:00:00,2014-08-13
112,2014-08-14 09:30:00,194.87,194.87,194.87,194.87,1800.0,09:30:00,2014-08-14
113,2014-08-14 10:00:00,194.98,195.4,194.98,195.4,20641.0,10:00:00,2014-08-14
114,2014-08-14 10:30:00,195.35,195.4,195.27,195.28,46025.0,10:30:00,2014-08-14
115,2014-08-14 11:00:00,195.36,195.36,195.2,195.21,63343.0,11:00:00,2014-08-14
116,2014-08-14 11:30:00,195.2,195.3,195.2,195.29,69363.0,11:30:00,2014-08-14
117,2014-08-14 12:00:00,195.26,195.33,195.14,195.21,152253.0,12:00:00,2014-08-14
118,2014-08-14 12:30:00,195.17,195.23,194.81,194.98,603689.0,12:30:00,2014-08-14
119,2014-08-14 13:00:00,194.98,195.18,194.96,195.18,469388.0,13:00:00,2014-08-14
